"","trial","outcome_condition","rt","chose_risky","key_pressed","reward","color","session","total_earned","participant","condition","video","age","gender","risk_first_to_mind","total_risk","judged_percent","total_judged","confidence","block","last_risk","experiment","door_choice","risk_break_trials"
"1:1687",87,"first_win",647,0,"right",0.5,"3","first_time",1.1125,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,235,6,5,0,"Gain",1,"(80,100]"
"1:1688",88,"first_win",388,1,"left",1,"4","first_time",1.1375,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,235,6,5,0,"Gain",0,"(80,100]"
"1:1689",89,"first_win",662,1,"left",0,"4","first_time",1.1375,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,235,6,5,1,"Gain",0,"(80,100]"
"1:1690",90,"first_win",161,0,"right",0.5,"3","first_time",1.15,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,235,6,5,0,"Gain",1,"(80,100]"
"1:1691",91,"first_win",1013,0,"right",0.5,"3","first_time",1.1625,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,235,6,5,0,"Gain",1,"(80,100]"
"1:1692",92,"first_win",505,0,"right",0.5,"3","first_time",1.175,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,235,6,5,0,"Gain",1,"(80,100]"
"1:1693",93,"first_win",789,1,"left",1,"4","first_time",1.2,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,235,6,5,0,"Gain",0,"(80,100]"
"1:1694",94,"first_win",788,1,"left",0,"4","first_time",1.2,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,235,6,5,1,"Gain",0,"(80,100]"
"1:1695",95,"first_win",1035,1,"left",1,"4","first_time",1.225,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,235,6,5,0,"Gain",0,"(80,100]"
"1:1696",96,"first_win",306,1,"left",1,"4","first_time",1.25,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,235,6,5,1,"Gain",0,"(80,100]"
"1:1697",97,"first_win",405,0,"right",0.5,"3","first_time",1.2625,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,235,6,5,1,"Gain",1,"(80,100]"
"1:1698",98,"first_win",577,0,"right",0.5,"3","first_time",1.275,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,235,6,5,1,"Gain",1,"(80,100]"
"1:1699",99,"first_win",299,0,"right",0.5,"3","first_time",1.2875,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,235,6,5,1,"Gain",1,"(80,100]"
"1:1700",100,"first_win",160,1,"left",0,"4","first_time",1.2875,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,235,6,5,1,"Gain",0,"(80,100]"
"1:1701",1,"second_win",1067,0,"left",0.5,"3","first_time",0.0125,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,NA,"Gain",0,"(0,20]"
"1:1702",2,"second_win",1068,0,"left",0.5,"3","first_time",0.025,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,NA,"Gain",0,"(0,20]"
"1:1703",3,"second_win",1063,1,"right",0,"1","first_time",0.025,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,NA,"Gain",1,"(0,20]"
"1:1704",4,"second_win",1062,0,"left",0.5,"3","first_time",0.0375,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,0,"Gain",0,"(0,20]"
"1:1705",5,"second_win",1070,0,"left",0.5,"3","first_time",0.05,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,0,"Gain",0,"(0,20]"
"1:1706",6,"second_win",1070,0,"left",0.5,"3","first_time",0.0625,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,0,"Gain",0,"(0,20]"
"1:1707",7,"second_win",1057,0,"left",0.5,"3","first_time",0.075,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,0,"Gain",0,"(0,20]"
"1:1708",8,"second_win",1059,0,"left",0.5,"3","first_time",0.0875,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,0,"Gain",0,"(0,20]"
"1:1709",9,"second_win",881,1,"right",1,"1","first_time",0.1125,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,0,"Gain",1,"(0,20]"
"1:1710",10,"second_win",1064,1,"right",0,"1","first_time",0.1125,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,1,"Gain",1,"(0,20]"
"1:1711",11,"second_win",153,0,"left",0.5,"3","first_time",0.125,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,0,"Gain",0,"(0,20]"
"1:1712",12,"second_win",582,0,"left",0.5,"3","first_time",0.1375,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,0,"Gain",0,"(0,20]"
"1:1713",13,"second_win",1043,1,"right",1,"1","first_time",0.1625,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,0,"Gain",1,"(0,20]"
"1:1714",14,"second_win",1053,0,"left",0.5,"3","first_time",0.175,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,1,"Gain",0,"(0,20]"
"1:1715",15,"second_win",1061,1,"right",0,"1","first_time",0.175,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,1,"Gain",1,"(0,20]"
"1:1716",16,"second_win",1054,0,"left",0.5,"3","first_time",0.1875,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,0,"Gain",0,"(0,20]"
"1:1717",17,"second_win",517,0,"left",0.5,"3","first_time",0.2,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,0,"Gain",0,"(0,20]"
"1:1718",18,"second_win",898,0,"left",0.5,"3","first_time",0.2125,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,0,"Gain",0,"(0,20]"
"1:1719",19,"second_win",1065,0,"left",0.5,"3","first_time",0.225,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,0,"Gain",0,"(0,20]"
"1:1720",20,"second_win",1051,1,"right",0,"1","first_time",0.225,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,1,0,"Gain",1,"(0,20]"
"1:1721",21,"second_win",1009,0,"left",0.5,"3","first_time",0.2375,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",0,"(20,40]"
"1:1722",22,"second_win",805,0,"left",0.5,"3","first_time",0.25,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",0,"(20,40]"
"1:1723",23,"second_win",1048,0,"left",0.5,"3","first_time",0.2625,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",0,"(20,40]"
"1:1724",24,"second_win",1071,0,"left",0.5,"3","first_time",0.275,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",0,"(20,40]"
"1:1725",25,"second_win",1060,0,"left",0.5,"3","first_time",0.2875,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",0,"(20,40]"
"1:1726",26,"second_win",144,0,"left",0.5,"3","first_time",0.3,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",0,"(20,40]"
"1:1727",27,"second_win",435,0,"left",0.5,"3","first_time",0.3125,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",0,"(20,40]"
"1:1728",28,"second_win",1077,0,"left",0.5,"3","first_time",0.325,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",0,"(20,40]"
"1:1729",29,"second_win",360,0,"left",0.5,"3","first_time",0.3375,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",0,"(20,40]"
"1:1730",30,"second_win",1041,1,"right",0,"1","first_time",0.3375,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",1,"(20,40]"
"1:1731",31,"second_win",415,0,"left",0.5,"3","first_time",0.35,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",0,"(20,40]"
"1:1732",32,"second_win",1069,0,"left",0.5,"3","first_time",0.3625,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",0,"(20,40]"
"1:1733",33,"second_win",1072,0,"left",0.5,"3","first_time",0.375,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",0,"(20,40]"
"1:1734",34,"second_win",1066,0,"left",0.5,"3","first_time",0.3875,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",0,"(20,40]"
"1:1735",35,"second_win",1044,0,"left",0.5,"3","first_time",0.4,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",0,"(20,40]"
"1:1736",36,"second_win",538,1,"right",0,"1","first_time",0.4,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",1,"(20,40]"
"1:1737",37,"second_win",1052,1,"right",0,"1","first_time",0.4,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",1,"(20,40]"
"1:1738",38,"second_win",1042,0,"left",0.5,"3","first_time",0.4125,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",0,"(20,40]"
"1:1739",39,"second_win",1058,0,"left",0.5,"3","first_time",0.425,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",0,"(20,40]"
"1:1740",40,"second_win",337,0,"left",0.5,"3","first_time",0.4375,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,2,0,"Gain",0,"(20,40]"
"1:1741",41,"second_win",1074,0,"left",0.5,"3","first_time",0.45,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,0,"Gain",0,"(40,60]"
"1:1742",42,"second_win",256,1,"right",0,"1","first_time",0.45,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,0,"Gain",1,"(40,60]"
"1:1743",43,"second_win",155,1,"right",0,"1","first_time",0.45,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,0,"Gain",1,"(40,60]"
"1:1744",44,"second_win",121,1,"right",1,"1","first_time",0.475,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,0,"Gain",1,"(40,60]"
"1:1745",45,"second_win",793,0,"left",0.5,"3","first_time",0.4875,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,1,"Gain",0,"(40,60]"
"1:1746",46,"second_win",1032,0,"left",0.5,"3","first_time",0.5,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,1,"Gain",0,"(40,60]"
"1:1747",47,"second_win",1047,0,"left",0.5,"3","first_time",0.5125,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,1,"Gain",0,"(40,60]"
"1:1748",48,"second_win",1055,0,"left",0.5,"3","first_time",0.525,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,1,"Gain",0,"(40,60]"
"1:1749",49,"second_win",1050,1,"right",1,"1","first_time",0.55,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,1,"Gain",1,"(40,60]"
"1:1750",50,"second_win",1076,1,"right",1,"1","first_time",0.575,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,1,"Gain",1,"(40,60]"
"1:1751",51,"second_win",772,1,"right",1,"1","first_time",0.6,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,1,"Gain",1,"(40,60]"
"1:1752",52,"second_win",1045,1,"right",1,"1","first_time",0.625,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,1,"Gain",1,"(40,60]"
"1:1753",53,"second_win",506,1,"right",0,"1","first_time",0.625,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,1,"Gain",1,"(40,60]"
"1:1754",54,"second_win",737,0,"left",0.5,"3","first_time",0.6375,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,0,"Gain",0,"(40,60]"
"1:1755",55,"second_win",119,0,"left",0.5,"3","first_time",0.65,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,0,"Gain",0,"(40,60]"
"1:1756",56,"second_win",555,0,"left",0.5,"3","first_time",0.6625,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,0,"Gain",0,"(40,60]"
"1:1757",57,"second_win",87,1,"right",1,"1","first_time",0.6875,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,0,"Gain",1,"(40,60]"
"1:1758",58,"second_win",1046,1,"right",1,"1","first_time",0.7125,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,1,"Gain",1,"(40,60]"
"1:1759",59,"second_win",486,0,"left",0.5,"3","first_time",0.725,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,1,"Gain",0,"(40,60]"
"1:1760",60,"second_win",1056,0,"left",0.5,"3","first_time",0.7375,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,3,1,"Gain",0,"(40,60]"
"1:1761",61,"second_win",493,0,"left",0.5,"3","first_time",0.75,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,1,"Gain",0,"(60,80]"
"1:1762",62,"second_win",137,0,"left",0.5,"3","first_time",0.7625,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,1,"Gain",0,"(60,80]"
"1:1763",63,"second_win",70,0,"left",0.5,"3","first_time",0.775,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,1,"Gain",0,"(60,80]"
"1:1764",64,"second_win",232,0,"left",0.5,"3","first_time",0.7875,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,1,"Gain",0,"(60,80]"
"1:1765",65,"second_win",85,1,"right",0,"1","first_time",0.7875,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,1,"Gain",1,"(60,80]"
"1:1766",66,"second_win",75,0,"left",0.5,"3","first_time",0.8,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,0,"Gain",0,"(60,80]"
"1:1767",67,"second_win",381,0,"left",0.5,"3","first_time",0.8125,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,0,"Gain",0,"(60,80]"
"1:1768",68,"second_win",149,0,"left",0.5,"3","first_time",0.825,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,0,"Gain",0,"(60,80]"
"1:1769",69,"second_win",360,0,"left",0.5,"3","first_time",0.8375,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,0,"Gain",0,"(60,80]"
"1:1770",70,"second_win",230,0,"left",0.5,"3","first_time",0.85,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,0,"Gain",0,"(60,80]"
"1:1771",71,"second_win",65,1,"right",1,"1","first_time",0.875,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,0,"Gain",1,"(60,80]"
"1:1772",72,"second_win",467,1,"right",1,"1","first_time",0.9,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,1,"Gain",1,"(60,80]"
"1:1773",73,"second_win",705,1,"right",0,"1","first_time",0.9,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,1,"Gain",1,"(60,80]"
"1:1774",74,"second_win",261,1,"right",1,"1","first_time",0.925,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,0,"Gain",1,"(60,80]"
"1:1775",75,"second_win",96,1,"right",1,"1","first_time",0.95,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,1,"Gain",1,"(60,80]"
"1:1776",76,"second_win",218,1,"right",0,"1","first_time",0.95,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,1,"Gain",1,"(60,80]"
"1:1777",77,"second_win",541,0,"left",0.5,"3","first_time",0.9625,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,0,"Gain",0,"(60,80]"
"1:1778",78,"second_win",239,0,"left",0.5,"3","first_time",0.975,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,0,"Gain",0,"(60,80]"
"1:1779",79,"second_win",539,0,"left",0.5,"3","first_time",0.9875,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,0,"Gain",0,"(60,80]"
"1:1780",80,"second_win",223,1,"right",0,"1","first_time",0.9875,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,4,0,"Gain",1,"(60,80]"
"1:1781",81,"second_win",49,1,"right",0,"1","first_time",0.9875,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",1,"(80,100]"
"1:1782",82,"second_win",63,1,"right",0,"1","first_time",0.9875,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",1,"(80,100]"
"1:1783",83,"second_win",690,0,"left",0.5,"3","first_time",1,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",0,"(80,100]"
"1:1784",84,"second_win",82,0,"left",0.5,"3","first_time",1.0125,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",0,"(80,100]"
"1:1785",85,"second_win",60,0,"left",0.5,"3","first_time",1.025,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",0,"(80,100]"
"1:1786",86,"second_win",468,0,"left",0.5,"3","first_time",1.0375,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",0,"(80,100]"
"1:1787",87,"second_win",739,0,"left",0.5,"3","first_time",1.05,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",0,"(80,100]"
"1:1788",88,"second_win",84,0,"left",0.5,"3","first_time",1.0625,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",0,"(80,100]"
"1:1789",89,"second_win",470,0,"left",0.5,"3","first_time",1.075,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",0,"(80,100]"
"1:1790",90,"second_win",695,0,"left",0.5,"3","first_time",1.0875,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",0,"(80,100]"
"1:1791",91,"second_win",104,0,"left",0.5,"3","first_time",1.1,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",0,"(80,100]"
"1:1792",92,"second_win",49,0,"left",0.5,"3","first_time",1.1125,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",0,"(80,100]"
"1:1793",93,"second_win",487,0,"left",0.5,"3","first_time",1.125,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",0,"(80,100]"
"1:1794",94,"second_win",63,1,"right",0,"1","first_time",1.125,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",1,"(80,100]"
"1:1795",95,"second_win",197,0,"left",0.5,"3","first_time",1.1375,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",0,"(80,100]"
"1:1796",96,"second_win",98,0,"left",0.5,"3","first_time",1.15,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",0,"(80,100]"
"1:1797",97,"second_win",84,0,"left",0.5,"3","first_time",1.1625,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",0,"(80,100]"
"1:1798",98,"second_win",67,0,"left",0.5,"3","first_time",1.175,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",0,"(80,100]"
"1:1799",99,"second_win",175,0,"left",0.5,"3","first_time",1.1875,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",0,"(80,100]"
"1:1800",100,"second_win",639,0,"left",0.5,"3","first_time",1.2,"cd18","Episodic","Hospital",22,"F",2.5,0.3,50,200,7,5,0,"Gain",0,"(80,100]"
"1:1801",1,"second_win",1094,1,"right",0,"2","first_time",0,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,NA,"Gain",1,"(0,20]"
"1:1802",2,"second_win",1091,1,"right",1,"2","first_time",0.025,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,0,"Gain",1,"(0,20]"
"1:1803",3,"second_win",1092,0,"left",0.5,"3","first_time",0.0375,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,1,"Gain",0,"(0,20]"
"1:1804",4,"second_win",905,1,"right",0,"2","first_time",0.0375,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,1,"Gain",1,"(0,20]"
"1:1805",5,"second_win",784,1,"right",1,"2","first_time",0.0625,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,0,"Gain",1,"(0,20]"
"1:1806",6,"second_win",470,0,"left",0.5,"3","first_time",0.075,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,1,"Gain",0,"(0,20]"
"1:1807",7,"second_win",1096,1,"right",1,"2","first_time",0.1,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,1,"Gain",1,"(0,20]"
"1:1808",8,"second_win",213,0,"left",0.5,"3","first_time",0.1125,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,1,"Gain",0,"(0,20]"
"1:1809",9,"second_win",1086,1,"right",1,"2","first_time",0.1375,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,1,"Gain",1,"(0,20]"
"1:1810",10,"second_win",690,0,"left",0.5,"3","first_time",0.15,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,1,"Gain",0,"(0,20]"
"1:1811",11,"second_win",1082,1,"right",0,"2","first_time",0.15,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,1,"Gain",1,"(0,20]"
"1:1812",12,"second_win",269,1,"right",1,"2","first_time",0.175,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,0,"Gain",1,"(0,20]"
"1:1813",13,"second_win",963,0,"left",0.5,"3","first_time",0.1875,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,1,"Gain",0,"(0,20]"
"1:1814",14,"second_win",487,1,"right",0,"2","first_time",0.1875,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,1,"Gain",1,"(0,20]"
"1:1815",15,"second_win",455,1,"right",0,"2","first_time",0.1875,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,0,"Gain",1,"(0,20]"
"1:1816",16,"second_win",203,1,"right",1,"2","first_time",0.2125,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,0,"Gain",1,"(0,20]"
"1:1817",17,"second_win",3,0,"left",0.5,"3","first_time",0.225,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,1,"Gain",0,"(0,20]"
"1:1818",18,"second_win",3,1,"right",1,"2","first_time",0.25,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,1,"Gain",1,"(0,20]"
"1:1819",19,"second_win",196,0,"left",0.5,"3","first_time",0.2625,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,1,"Gain",0,"(0,20]"
"1:1820",20,"second_win",3,1,"right",1,"2","first_time",0.2875,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,1,1,"Gain",1,"(0,20]"
"1:1821",21,"second_win",941,0,"left",0.5,"3","first_time",0.3,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,1,"Gain",0,"(20,40]"
"1:1822",22,"second_win",637,1,"right",0,"2","first_time",0.3,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,1,"Gain",1,"(20,40]"
"1:1823",23,"second_win",350,1,"right",0,"2","first_time",0.3,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,0,"Gain",1,"(20,40]"
"1:1824",24,"second_win",100,1,"right",1,"2","first_time",0.325,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,0,"Gain",1,"(20,40]"
"1:1825",25,"second_win",408,0,"left",0.5,"3","first_time",0.3375,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,1,"Gain",0,"(20,40]"
"1:1826",26,"second_win",1098,1,"right",1,"2","first_time",0.3625,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,1,"Gain",1,"(20,40]"
"1:1827",27,"second_win",929,0,"left",0.5,"3","first_time",0.375,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,1,"Gain",0,"(20,40]"
"1:1828",28,"second_win",1083,1,"right",0,"2","first_time",0.375,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,1,"Gain",1,"(20,40]"
"1:1829",29,"second_win",1099,1,"right",0,"2","first_time",0.375,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,0,"Gain",1,"(20,40]"
"1:1830",30,"second_win",84,1,"right",0,"2","first_time",0.375,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,0,"Gain",1,"(20,40]"
"1:1831",31,"second_win",251,1,"right",0,"2","first_time",0.375,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,0,"Gain",1,"(20,40]"
"1:1832",32,"second_win",216,1,"right",1,"2","first_time",0.4,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,0,"Gain",1,"(20,40]"
"1:1833",33,"second_win",371,0,"left",0.5,"3","first_time",0.4125,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,1,"Gain",0,"(20,40]"
"1:1834",34,"second_win",1085,1,"right",0,"2","first_time",0.4125,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,1,"Gain",1,"(20,40]"
"1:1835",35,"second_win",366,1,"right",0,"2","first_time",0.4125,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,0,"Gain",1,"(20,40]"
"1:1836",36,"second_win",743,1,"right",1,"2","first_time",0.4375,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,0,"Gain",1,"(20,40]"
"1:1837",37,"second_win",487,0,"left",0.5,"3","first_time",0.45,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,1,"Gain",0,"(20,40]"
"1:1838",38,"second_win",696,1,"right",1,"2","first_time",0.475,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,1,"Gain",1,"(20,40]"
"1:1839",39,"second_win",206,0,"left",0.5,"3","first_time",0.4875,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,1,"Gain",0,"(20,40]"
"1:1840",40,"second_win",646,1,"right",1,"2","first_time",0.5125,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,2,1,"Gain",1,"(20,40]"
"1:1841",41,"second_win",455,0,"left",0.5,"3","first_time",0.525,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,3,1,"Gain",0,"(40,60]"
"1:1842",42,"second_win",124,1,"right",1,"2","first_time",0.55,"cd19","Episodic","Restaurant",24,"F",2.5,0.76,0,200,2,3,1,"Gain",1,"(40,60]"
