"","trial","outcome_condition","rt","chose_risky","key_pressed","reward","color","session","total_earned","participant","condition","video","age","gender","risk_first_to_mind","total_risk","judged_percent","block","last_risk","experiment"
"1:1495",95,"first_win",43,0,"right",0.5,"1","first_time",1.1375,"cd15","General","Hospital",23,"F",0,0.151515151515152,50,5,1,"Gain"
"1:1496",96,"first_win",466,0,"right",0.5,"1","first_time",1.15,"cd15","General","Hospital",23,"F",0,0.151515151515152,50,5,1,"Gain"
"1:1497",97,"first_win",47,0,"right",0.5,"1","first_time",1.1625,"cd15","General","Hospital",23,"F",0,0.151515151515152,50,5,1,"Gain"
"1:1498",98,"first_win",701,0,"right",0.5,"1","first_time",1.175,"cd15","General","Hospital",23,"F",0,0.151515151515152,50,5,1,"Gain"
"1:1499",99,"first_win",42,0,"right",0.5,"1","first_time",1.1875,"cd15","General","Hospital",23,"F",0,0.151515151515152,50,5,1,"Gain"
"1:1500",100,"first_win",466,0,"right",0.5,"1","first_time",1.2,"cd15","General","Hospital",23,"F",0,0.151515151515152,50,5,1,"Gain"
"1:1501",1,"second_win",972,1,"right",0,"2","first_time",0,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,NA,"Gain"
"1:1502",2,"second_win",967,0,"left",0.5,"4","first_time",0.0125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,0,"Gain"
"1:1503",3,"second_win",921,0,"left",0.5,"4","first_time",0.025,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,0,"Gain"
"1:1504",4,"second_win",979,1,"right",1,"2","first_time",0.05,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,0,"Gain"
"1:1505",5,"second_win",325,0,"left",0.5,"4","first_time",0.0625,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,1,"Gain"
"1:1506",6,"second_win",608,0,"left",0.5,"4","first_time",0.075,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,1,"Gain"
"1:1507",7,"second_win",957,1,"right",0,"2","first_time",0.075,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,1,"Gain"
"1:1508",8,"second_win",377,1,"right",1,"2","first_time",0.1,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,0,"Gain"
"1:1509",9,"second_win",952,0,"left",0.5,"4","first_time",0.1125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,1,"Gain"
"1:1510",10,"second_win",7,0,"left",0.5,"4","first_time",0.125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,1,"Gain"
"1:1511",11,"second_win",981,0,"left",0.5,"4","first_time",0.1375,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,1,"Gain"
"1:1512",12,"second_win",308,1,"right",0,"2","first_time",0.1375,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,1,"Gain"
"1:1513",13,"second_win",715,0,"left",0.5,"4","first_time",0.15,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,0,"Gain"
"1:1514",14,"second_win",960,0,"left",0.5,"4","first_time",0.1625,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,0,"Gain"
"1:1515",15,"second_win",630,1,"right",1,"2","first_time",0.1875,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,0,"Gain"
"1:1516",16,"second_win",400,0,"left",0.5,"4","first_time",0.2,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,1,"Gain"
"1:1517",17,"second_win",577,0,"left",0.5,"4","first_time",0.2125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,1,"Gain"
"1:1518",18,"second_win",89,0,"left",0.5,"4","first_time",0.225,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,1,"Gain"
"1:1519",19,"second_win",404,0,"left",0.5,"4","first_time",0.2375,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,1,"Gain"
"1:1520",20,"second_win",57,1,"right",1,"2","first_time",0.2625,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,1,1,"Gain"
"1:1521",21,"second_win",542,1,"right",1,"2","first_time",0.2875,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,1,"Gain"
"1:1522",22,"second_win",11,1,"right",0,"2","first_time",0.2875,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,1,"Gain"
"1:1523",23,"second_win",3,1,"right",1,"2","first_time",0.3125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,0,"Gain"
"1:1524",24,"second_win",193,0,"left",0.5,"4","first_time",0.325,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,1,"Gain"
"1:1525",25,"second_win",551,0,"left",0.5,"4","first_time",0.3375,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,1,"Gain"
"1:1526",26,"second_win",978,1,"right",0,"2","first_time",0.3375,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,1,"Gain"
"1:1527",27,"second_win",246,0,"left",0.5,"4","first_time",0.35,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,0,"Gain"
"1:1528",28,"second_win",860,0,"left",0.5,"4","first_time",0.3625,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,0,"Gain"
"1:1529",29,"second_win",51,1,"right",0,"2","first_time",0.3625,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,0,"Gain"
"1:1530",30,"second_win",196,0,"left",0.5,"4","first_time",0.375,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,0,"Gain"
"1:1531",31,"second_win",472,0,"left",0.5,"4","first_time",0.3875,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,0,"Gain"
"1:1532",32,"second_win",41,1,"right",1,"2","first_time",0.4125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,0,"Gain"
"1:1533",33,"second_win",51,1,"right",0,"2","first_time",0.4125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,1,"Gain"
"1:1534",34,"second_win",683,1,"right",1,"2","first_time",0.4375,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,0,"Gain"
"1:1535",35,"second_win",3,1,"right",1,"2","first_time",0.4625,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,1,"Gain"
"1:1536",36,"second_win",537,1,"right",1,"2","first_time",0.4875,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,1,"Gain"
"1:1537",37,"second_win",3,1,"right",1,"2","first_time",0.5125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,1,"Gain"
"1:1538",38,"second_win",185,1,"right",1,"2","first_time",0.5375,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,1,"Gain"
"1:1539",39,"second_win",185,1,"right",1,"2","first_time",0.5625,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,1,"Gain"
"1:1540",40,"second_win",196,1,"right",0,"2","first_time",0.5625,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,2,1,"Gain"
"1:1541",41,"second_win",966,0,"left",0.5,"4","first_time",0.575,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,0,"Gain"
"1:1542",42,"second_win",739,1,"right",1,"2","first_time",0.6,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,0,"Gain"
"1:1543",43,"second_win",701,1,"right",0,"2","first_time",0.6,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,1,"Gain"
"1:1544",44,"second_win",693,0,"left",0.5,"4","first_time",0.6125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,0,"Gain"
"1:1545",45,"second_win",963,1,"right",0,"2","first_time",0.6125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,0,"Gain"
"1:1546",46,"second_win",974,0,"left",0.5,"4","first_time",0.625,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,0,"Gain"
"1:1547",47,"second_win",949,1,"right",0,"2","first_time",0.625,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,0,"Gain"
"1:1548",48,"second_win",19,0,"left",0.5,"4","first_time",0.6375,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,0,"Gain"
"1:1549",49,"second_win",983,1,"right",0,"2","first_time",0.6375,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,0,"Gain"
"1:1550",50,"second_win",947,0,"left",0.5,"4","first_time",0.65,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,0,"Gain"
"1:1551",51,"second_win",3,1,"right",1,"2","first_time",0.675,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,0,"Gain"
"1:1552",52,"second_win",175,0,"left",0.5,"4","first_time",0.6875,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,1,"Gain"
"1:1553",53,"second_win",17,1,"right",1,"2","first_time",0.7125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,1,"Gain"
"1:1554",54,"second_win",593,0,"left",0.5,"4","first_time",0.725,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,1,"Gain"
"1:1555",55,"second_win",270,1,"right",0,"2","first_time",0.725,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,1,"Gain"
"1:1556",56,"second_win",687,0,"left",0.5,"4","first_time",0.7375,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,0,"Gain"
"1:1557",57,"second_win",531,0,"left",0.5,"4","first_time",0.75,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,0,"Gain"
"1:1558",58,"second_win",647,1,"right",1,"2","first_time",0.775,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,0,"Gain"
"1:1559",59,"second_win",891,0,"left",0.5,"4","first_time",0.7875,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,1,"Gain"
"1:1560",60,"second_win",980,0,"left",0.5,"4","first_time",0.8,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,3,1,"Gain"
"1:1561",61,"second_win",300,1,"right",1,"2","first_time",0.825,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,1,"Gain"
"1:1562",62,"second_win",697,0,"left",0.5,"4","first_time",0.8375,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,1,"Gain"
"1:1563",63,"second_win",963,1,"right",0,"2","first_time",0.8375,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,1,"Gain"
"1:1564",64,"second_win",492,0,"left",0.5,"4","first_time",0.85,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,0,"Gain"
"1:1565",65,"second_win",175,1,"right",0,"2","first_time",0.85,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,0,"Gain"
"1:1566",66,"second_win",12,0,"left",0.5,"4","first_time",0.8625,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,0,"Gain"
"1:1567",67,"second_win",683,1,"right",0,"2","first_time",0.8625,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,0,"Gain"
"1:1568",68,"second_win",11,0,"left",0.5,"4","first_time",0.875,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,0,"Gain"
"1:1569",69,"second_win",12,0,"left",0.5,"4","first_time",0.8875,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,0,"Gain"
"1:1570",70,"second_win",537,1,"right",1,"2","first_time",0.9125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,0,"Gain"
"1:1571",71,"second_win",976,1,"right",0,"2","first_time",0.9125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,1,"Gain"
"1:1572",72,"second_win",361,1,"right",0,"2","first_time",0.9125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,0,"Gain"
"1:1573",73,"second_win",955,1,"right",1,"2","first_time",0.9375,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,0,"Gain"
"1:1574",74,"second_win",547,1,"right",1,"2","first_time",0.9625,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,1,"Gain"
"1:1575",75,"second_win",888,1,"right",0,"2","first_time",0.9625,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,1,"Gain"
"1:1576",76,"second_win",964,0,"left",0.5,"4","first_time",0.975,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,0,"Gain"
"1:1577",77,"second_win",3,1,"right",0,"2","first_time",0.975,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,0,"Gain"
"1:1578",78,"second_win",524,0,"left",0.5,"4","first_time",0.9875,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,0,"Gain"
"1:1579",79,"second_win",3,1,"right",1,"2","first_time",1.0125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,0,"Gain"
"1:1580",80,"second_win",25,1,"right",1,"2","first_time",1.0375,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,4,1,"Gain"
"1:1581",81,"second_win",977,1,"right",1,"2","first_time",1.0625,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,1,"Gain"
"1:1582",82,"second_win",22,0,"left",0.5,"4","first_time",1.075,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,1,"Gain"
"1:1583",83,"second_win",95,1,"right",0,"2","first_time",1.075,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,1,"Gain"
"1:1584",84,"second_win",683,0,"left",0.5,"4","first_time",1.0875,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,0,"Gain"
"1:1585",85,"second_win",3,1,"right",1,"2","first_time",1.1125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,0,"Gain"
"1:1586",86,"second_win",343,0,"left",0.5,"4","first_time",1.125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,1,"Gain"
"1:1587",87,"second_win",23,1,"right",1,"2","first_time",1.15,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,1,"Gain"
"1:1588",88,"second_win",685,0,"left",0.5,"4","first_time",1.1625,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,1,"Gain"
"1:1589",89,"second_win",547,1,"right",0,"2","first_time",1.1625,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,1,"Gain"
"1:1590",90,"second_win",191,1,"right",1,"2","first_time",1.1875,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,0,"Gain"
"1:1591",91,"second_win",541,1,"right",1,"2","first_time",1.2125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,1,"Gain"
"1:1592",92,"second_win",683,1,"right",0,"2","first_time",1.2125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,1,"Gain"
"1:1593",93,"second_win",812,1,"right",1,"2","first_time",1.2375,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,0,"Gain"
"1:1594",94,"second_win",948,1,"right",1,"2","first_time",1.2625,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,1,"Gain"
"1:1595",95,"second_win",893,0,"left",0.5,"4","first_time",1.275,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,1,"Gain"
"1:1596",96,"second_win",692,0,"left",0.5,"4","first_time",1.2875,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,1,"Gain"
"1:1597",97,"second_win",16,0,"left",0.5,"4","first_time",1.3,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,1,"Gain"
"1:1598",98,"second_win",679,0,"left",0.5,"4","first_time",1.3125,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,1,"Gain"
"1:1599",99,"second_win",966,0,"left",0.5,"4","first_time",1.325,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,1,"Gain"
"1:1600",100,"second_win",524,0,"left",0.5,"4","first_time",1.3375,"cd16","Episodic","Restaurant",24,"F",0,0.53,0,5,1,"Gain"
"1:1601",1,"first_win",2,NA,NA,-1,NA,"first_time",0,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,NA,"Gain"
"1:1602",2,"first_win",735,1,"left",1,"4","first_time",0.025,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,NA,"Gain"
"1:1603",3,"first_win",1014,1,"left",0,"4","first_time",0.025,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,1,"Gain"
"1:1604",4,"first_win",1017,0,"right",0.5,"3","first_time",0.0375,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,0,"Gain"
"1:1605",5,"first_win",1018,1,"left",1,"4","first_time",0.0625,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,0,"Gain"
"1:1606",6,"first_win",1016,1,"left",0,"4","first_time",0.0625,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,1,"Gain"
"1:1607",7,"first_win",962,0,"right",0.5,"3","first_time",0.075,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,0,"Gain"
"1:1608",8,"first_win",1011,0,"right",0.5,"3","first_time",0.0875,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,0,"Gain"
"1:1609",9,"first_win",1008,1,"left",1,"4","first_time",0.1125,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,0,"Gain"
"1:1610",10,"first_win",186,0,"right",0.5,"3","first_time",0.125,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,1,"Gain"
"1:1611",11,"first_win",989,1,"left",1,"4","first_time",0.15,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,1,"Gain"
"1:1612",12,"first_win",1000,0,"right",0.5,"3","first_time",0.1625,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,1,"Gain"
"1:1613",13,"first_win",329,1,"left",1,"4","first_time",0.1875,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,1,"Gain"
"1:1614",14,"first_win",986,0,"right",0.5,"3","first_time",0.2,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,1,"Gain"
"1:1615",15,"first_win",806,1,"left",0,"4","first_time",0.2,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,1,"Gain"
"1:1616",16,"first_win",987,0,"right",0.5,"3","first_time",0.2125,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,0,"Gain"
"1:1617",17,"first_win",768,0,"right",0.5,"3","first_time",0.225,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,0,"Gain"
"1:1618",18,"first_win",999,0,"right",0.5,"3","first_time",0.2375,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,0,"Gain"
"1:1619",19,"first_win",1012,1,"left",1,"4","first_time",0.2625,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,0,"Gain"
"1:1620",20,"first_win",1036,1,"left",1,"4","first_time",0.2875,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,1,1,"Gain"
"1:1621",21,"first_win",680,0,"right",0.5,"3","first_time",0.3,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,1,"Gain"
"1:1622",22,"first_win",1027,1,"left",1,"4","first_time",0.325,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,1,"Gain"
"1:1623",23,"first_win",1035,1,"left",0,"4","first_time",0.325,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,1,"Gain"
"1:1624",24,"first_win",546,0,"right",0.5,"3","first_time",0.3375,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,0,"Gain"
"1:1625",25,"first_win",444,1,"left",0,"4","first_time",0.3375,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,0,"Gain"
"1:1626",26,"first_win",487,0,"right",0.5,"3","first_time",0.35,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,0,"Gain"
"1:1627",27,"first_win",658,0,"right",0.5,"3","first_time",0.3625,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,0,"Gain"
"1:1628",28,"first_win",366,1,"left",1,"4","first_time",0.3875,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,0,"Gain"
"1:1629",29,"first_win",759,1,"left",1,"4","first_time",0.4125,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,1,"Gain"
"1:1630",30,"first_win",784,0,"right",0.5,"3","first_time",0.425,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,1,"Gain"
"1:1631",31,"first_win",304,0,"right",0.5,"3","first_time",0.4375,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,1,"Gain"
"1:1632",32,"first_win",589,0,"right",0.5,"3","first_time",0.45,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,1,"Gain"
"1:1633",33,"first_win",792,1,"left",1,"4","first_time",0.475,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,1,"Gain"
"1:1634",34,"first_win",988,1,"left",1,"4","first_time",0.5,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,1,"Gain"
"1:1635",35,"first_win",388,0,"right",0.5,"3","first_time",0.5125,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,1,"Gain"
"1:1636",36,"first_win",1024,0,"right",0.5,"3","first_time",0.525,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,1,"Gain"
"1:1637",37,"first_win",268,0,"right",0.5,"3","first_time",0.5375,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,1,"Gain"
"1:1638",38,"first_win",3,1,"left",1,"4","first_time",0.5625,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,1,"Gain"
"1:1639",39,"first_win",1020,1,"left",0,"4","first_time",0.5625,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,1,"Gain"
"1:1640",40,"first_win",3,0,"right",0.5,"3","first_time",0.575,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,2,0,"Gain"
"1:1641",41,"first_win",411,0,"right",0.5,"3","first_time",0.5875,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,3,0,"Gain"
"1:1642",42,"first_win",1029,1,"left",0,"4","first_time",0.5875,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,3,0,"Gain"
"1:1643",43,"first_win",1023,1,"left",0,"4","first_time",0.5875,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,3,0,"Gain"
"1:1644",44,"first_win",163,0,"right",0.5,"3","first_time",0.6,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,3,0,"Gain"
"1:1645",45,"first_win",1039,0,"right",0.5,"3","first_time",0.6125,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,3,0,"Gain"
"1:1646",46,"first_win",636,1,"left",0,"4","first_time",0.6125,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,3,0,"Gain"
"1:1647",47,"first_win",1038,1,"left",1,"4","first_time",0.6375,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,3,0,"Gain"
"1:1648",48,"first_win",1026,1,"left",1,"4","first_time",0.6625,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,3,1,"Gain"
"1:1649",49,"first_win",785,0,"right",0.5,"3","first_time",0.675,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,3,1,"Gain"
"1:1650",50,"first_win",384,1,"left",1,"4","first_time",0.7,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,3,1,"Gain"
"1:1651",51,"first_win",1030,1,"left",0,"4","first_time",0.7,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,3,1,"Gain"
"1:1652",52,"first_win",993,0,"right",0.5,"3","first_time",0.7125,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,3,0,"Gain"
"1:1653",53,"first_win",634,1,"left",1,"4","first_time",0.7375,"cd17","Episodic","Restaurant",27,"F",2.5,0.545454545454545,0,3,0,"Gain"
